x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
10,250,380.9054146,594.6626749,1104.512902,1934.61334,2655.60624,3004.932735,2967.284858,3050.481547,2990.68969,2929.51102,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
11,250,337.5315966,503.9043544,937.843174,1742.6857,2539.680227,2979.501838,2965.609006,3050.450318,2990.68958,2929.51102,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
12,250,306.1714475,432.1171353,789.7401227,1545.835572,2401.647469,2943.208243,2962.713131,3050.384343,2990.68929,2929.511019,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
13,250,284.2387506,377.1919708,662.4382086,1350.537675,2242.665793,2893.105472,2957.872662,3050.249519,2990.688558,2929.511019,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
14,250,269.4009559,336.542104,556.5934176,1163.114578,2065.542519,2826.200713,2950.046333,3049.983006,2990.686765,2929.511017,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
15,250,259.6911616,307.4409395,471.4663549,989.1293667,1874.659255,2739.780407,2937.806033,3049.473403,2990.682517,2929.51101,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
16,250,253.5448581,287.2886197,405.2402243,832.899081,1675.672688,2631.80169,2919.288238,3048.530847,2990.672781,2929.510992,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
17,250,249.7814509,273.7895725,355.4029071,697.1984795,1475.020757,2501.297599,2892.189448,3046.844503,2990.651198,2929.510941,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
18,250,247.5524431,265.0428667,319.1248992,583.1834897,1279.304629,2348.725994,2853.82986,3043.926079,2990.604916,2929.510806,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
19,250,246.2754014,259.5607383,293.5805014,490.5206202,1094.644315,2176.187125,2801.30542,3039.04053,2990.508917,2929.510453,2991.42907,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
20,250,245.5676813,256.2370744,276.1820209,417.6733771,926.1116092,1987.447173,2731.736952,3031.129342,2990.316303,2929.509567,2991.429069,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
21,250,245.1882955,254.2879114,264.7192309,362.2766575,777.326838,1787.735059,2642.60632,3018.737574,2989.942474,2929.507414,2991.429068,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
22,250,244.9915688,253.1821987,257.4140217,321.5275135,650.2704769,1583.32199,2532.1463,2999.96222,2989.240665,2929.502351,2991.429064,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
23,250,244.8928934,252.5754632,252.9106455,292.5329612,545.316725,1380.937796,2399.728353,2972.444884,2987.966197,2929.490838,2991.429052,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
24,250,244.8450176,252.253416,250.2252579,272.5767656,461.4551295,1187.113502,2246.177507,2933.433797,2985.727468,2929.465511,2991.429019,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
25,250,244.8225485,252.0880666,248.6763027,259.2905138,396.6376944,1007.55602,2073.94258,2879.936336,2981.923496,2929.411618,2991.428928,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
26,250,244.812348,252.0059468,247.8120638,250.7341246,348.1776178,846.6536406,1887.066418,2808.971731,2975.671247,2929.300688,2991.428689,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
27,250,244.8078687,251.9664959,247.3456283,245.4039449,313.1315057,707.1822655,1690.933604,2717.9146,2965.730971,2929.079825,2991.42808,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
28,250,244.8059659,251.9481632,247.1021207,242.1920866,288.6149731,590.2400464,1491.815707,2604.896057,2950.443914,2928.654462,2991.426577,2866.325495,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
29,250,244.8051841,251.9399226,246.9791516,240.319965,272.0251539,495.3935727,1296.276423,2469.205678,2927.70275,2927.862031,2991.422992,2866.325493,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
30,250,244.8048734,251.9363395,246.9190837,239.2644248,261.1662095,420.9830031,1110.529587,2311.62171,2894.978864,2926.43404,2991.414718,2866.32549,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
31,250,244.804754,251.9348325,246.8907012,238.6887483,254.290827,364.5138052,939.8535684,2134.595057,2849.429689,2923.944883,2991.39625,2866.325481,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
32,250,244.8047095,251.9342194,246.8777287,238.3850481,250.079981,323.0611722,788.1529861,1942.228775,2788.101573,2919.74785,2991.356374,2866.325455,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
33,250,244.8046936,251.9339781,246.8719934,238.2300685,247.5853574,293.6267107,657.7265462,1740.027952,2708.228156,2912.902501,2991.273089,2866.325383,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
34,250,244.804688,251.9338863,246.8695407,238.1535675,246.1557928,273.4093948,549.2570407,1534.438624,2607.602558,2902.102792,2991.104827,2866.325193,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
35,250,244.8046861,251.9338524,246.868526,238.1170399,245.3633543,259.9769745,461.9974274,1332.238274,2484.977769,2885.62148,2990.775999,2866.324704,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
36,250,244.8046855,251.9338404,246.86812,238.1001689,244.9384507,251.3442402,394.0954406,1139.872892,2340.429902,2861.291883,2990.154395,2866.323491,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
37,250,244.8046853,251.9338362,246.8679629,238.0926316,244.7180678,245.9775598,342.9843415,962.8474801,2175.610344,2826.550953,2989.017759,2866.320578,2888.986893,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
38,250,244.8046853,251.9338349,246.867904,238.0893743,244.6075001,242.7503567,305.7699036,805.2649859,1993.820566,2778.5653,2987.007315,2866.313815,2888.986892,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
39,250,244.8046853,251.9338344,246.8678827,238.0880126,244.5538412,240.873159,279.5596535,669.5761938,1799.868751,2714.452481,2983.567575,2866.298621,2888.98689,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
40,250,244.8046852,251.9338343,246.8678753,238.087462,244.5286518,239.8169332,261.703238,556.5592361,1599.706621,2631.593063,2977.874819,2866.265606,2888.986885,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
41,250,244.8046852,251.9338342,246.8678727,238.0872466,244.5172137,239.2420674,249.9358312,465.5035958,1399.889054,2528.006732,2968.761374,2866.196213,2888.986868,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
42,250,244.8046852,251.9338342,246.8678719,238.0871652,244.5121896,238.9394184,242.4346345,394.5403178,1206.937136,2402.742633,2954.648811,2866.055127,2888.986823,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
43,250,244.8046852,251.9338342,246.8678716,238.0871353,244.510055,238.7852929,237.8092953,341.0439831,1026.706666,2256.216727,2933.509415,2865.777656,2888.986701,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
44,250,244.8046852,251.9338342,246.8678716,238.0871248,244.5091777,238.7093699,235.0504978,302.0338088,863.8629523,2090.423854,2902.879723,2865.249801,2888.986383,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
45,250,244.8046852,251.9338342,246.8678715,238.0871212,244.508829,238.6731928,233.4588053,274.5171805,721.5391819,1908.963833,2859.950196,2864.278456,2888.985582,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
46,250,244.8046852,251.9338342,246.8678715,238.08712,244.5086948,238.6565182,232.5705015,255.7423528,601.2164953,1716.849515,2801.748845,2862.549455,2888.983627,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
47,250,244.8046852,251.9338342,246.8678715,238.0871196,244.508645,238.6490838,232.0909592,243.3509615,502.8196407,1520.105201,2725.422663,2859.572446,2888.979016,2854.844715,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
48,250,244.8046852,251.9338342,246.8678715,238.0871195,244.508627,238.6458776,231.8405472,235.4400325,424.9840006,1325.206774,2628.599877,2854.614198,2888.968495,2854.844713,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
49,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086208,238.6445401,231.7140601,230.5546546,365.4261049,1138.449229,2509.792012,2846.62617,2888.945272,2854.84471,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
50,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086187,238.6440004,231.6522585,227.6363406,321.3438593,965.3434134,2368.773403,2834.177754,2888.895693,2854.844701,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
51,250,244.8046852,251.9338342,246.8678715,238.0871194,244.508618,238.6437897,231.6230495,225.9500632,289.782801,810.137298,2206.86429,2815.412607,2888.793301,2854.844674,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
52,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086178,238.6437102,231.609696,225.0075465,267.9251824,675.529676,2027.047675,2788.050269,2888.588758,2854.844601,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
53,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436811,231.6037908,224.4979669,253.2826053,562.6036335,1833.872191,2749.45644,2888.193508,2854.844408,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
54,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436708,231.6012647,224.2314665,243.7941497,470.9642465,1633.13036,2696.800665,2887.454718,2854.843911,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
55,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436673,231.6002195,224.0966489,237.8466172,399.0303104,1431.34603,2627.30821,2886.118947,2854.84268,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
56,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436662,231.5998012,224.0306771,234.2404876,344.4106465,1235.145275,2538.59407,2883.782764,2854.839727,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
57,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436658,231.5996392,223.99945,232.1254944,304.2937122,1050.610765,2429.044261,2879.830511,2854.832874,2791.071343,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
58,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436657,231.5995785,223.9851522,230.9256091,275.7920675,882.7233321,2298.188151,2873.362876,2854.817491,2791.071342,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
59,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436657,231.5995566,223.9788198,230.2671429,256.2047242,734.9750499,2146.992249,2863.125004,2854.784089,2791.07134,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
60,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.5995489,223.9761069,229.9176083,243.1837186,609.2012057,1978.006653,2847.448936,2854.713938,2791.071334,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
61,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.5995463,223.9749827,229.7381309,234.8108006,505.6340972,1795.313183,2824.23077,2854.571416,2791.071317,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
62,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.5995454,223.9745321,229.648987,229.6027834,423.1411228,1604.257468,2790.966186,2854.291335,2791.071268,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
63,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.5995451,223.9743573,229.6061581,226.4692726,359.5823302,1410.989123,2744.866311,2853.75892,2791.071137,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
64,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742918,229.5862539,224.6455738,312.2129344,1221.874501,2683.067393,2852.779928,2791.070798,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
65,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.974268,229.5773061,223.6188867,278.0634978,1042.874445,2602.931785,2851.038635,2791.069946,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
66,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742597,229.5734152,223.0597911,254.2494793,878.9872947,2502.416117,2848.042735,2791.067876,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
67,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742568,229.5717786,222.7652832,238.1857924,733.8428892,2380.45944,2843.05681,2791.063009,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
68,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742559,229.5711128,222.6152212,227.7043482,609.5004609,2237.326026,2835.030285,2791.051944,2738.912219,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
69,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742556,229.5708507,222.5412595,221.0888843,506.461371,2074.830983,2822.531364,2791.02761,2738.912217,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
70,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5707509,222.5059975,217.0499878,423.867412,1896.386607,2803.704376,2790.975843,2738.912214,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
71,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5707142,222.4897358,214.6647686,359.826409,1706.834207,2776.272688,2790.869315,2738.912204,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
72,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5707011,222.4824815,213.3022043,311.7943169,1512.065408,2737.61039,2790.65727,2738.912175,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
73,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706966,222.4793513,212.5492846,276.9470775,1318.479752,2684.90121,2790.248991,2738.912095,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
74,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706951,222.4780447,212.1468426,252.4920186,1132.36078,2615.391038,2789.488578,2738.911886,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
75,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706946,222.4775172,211.9387671,235.8910872,959.2708537,2526.721588,2788.118629,2738.911353,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
76,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4773112,211.834703,224.9902575,803.5608161,2417.310017,2785.731244,2738.910034,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
77,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4772334,211.7843594,218.0663707,668.0652508,2286.718161,2781.70682,2738.906884,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
78,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4772049,211.7608008,213.8123108,554.0147522,2135.942038,2775.144643,2738.899604,2647.497793,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
79,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771949,211.7501369,211.2840584,461.1538479,1967.553431,2764.79428,2738.883328,2647.497792,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
80,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771914,211.7454676,209.8306075,388.0176778,1785.643463,2749.002668,2738.848132,2647.497789,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
81,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771903,211.74349,209.022362,332.299735,1595.551405,2725.697047,2738.774509,2647.497782,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
82,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771899,211.7426798,208.5876023,291.2394982,1403.403733,2692.426624,2738.625541,2647.497761,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
83,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7423587,208.361389,261.9702678,1215.52831,2646.483618,2738.333978,2647.497704,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
84,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7422356,208.2475346,241.7882498,1037.836058,2585.11533,2737.781979,2647.497552,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
85,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.74219,208.1921048,228.327128,875.2696945,2505.822827,2736.771085,2647.497159,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
86,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421736,208.1660011,219.6422994,731.404231,2406.720507,2734.980329,2647.49618,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
87,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421679,208.1541101,214.222234,608.2509307,2286.908839,2731.911802,2647.493819,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
88,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.742166,208.1488704,210.9502514,506.2746461,2146.795969,2726.825681,2647.488307,2670.321082,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
89,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421654,208.1466371,209.0396037,424.5946111,1988.299135,2718.671006,2647.475865,2670.321081,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
90,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421652,208.1457163,207.9603754,361.3102769,1814.8681,2706.023935,2647.448696,2670.321079,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
91,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421652,208.1453491,207.3707054,313.8817046,1631.300211,2687.050912,2647.391314,2670.321074,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
92,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421651,208.1452075,207.0590551,279.498418,1443.35542,2659.518358,2647.274075,2670.321059,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
93,250,244.8046852,251.9338342,246.8678715,238.0871194,244.5086177,238.6436656,231.599545,223.9742555,229.5706944,222.4771898,211.7421651,208.1451546,206.8997282,255.3872541,1257.220629,2620.870992,2647.042379,2670.321017,2725.216395,2798.719747,2888.741655,2979.815898,3026.707474,2911.19836
